id,store_name,address,hotline,hours,utilities,picture_url,detail_url,tinh_thanh
424,Highlands Coffee 45 QL62 Tan An,"45 Quốc Lộ 62, Phường 2, Tp. Tân An, Long An",0272 730 2021,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/424/x.html,Long An
425,Highlands Coffee Star City NT,"74 Trần Phú, Phường Trường Thọ, Tp. Nha Trang, Khánh Hòa",(0258) 352 2885,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/425/x.html,Khánh Hòa
426,Highlands Coffee Florida Hotel NT,"66 Quang Trung, Phường Vạn Thắng, Tp. Nha Trang, Khánh Hòa",(0258) 390 0389,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/426/x.html,Khánh Hòa
427,Highlands Coffee 105 Da Tuong NT,"105 Dã Tượng, Phường Vinh Nguyen, Tp. Nha Trang, Khánh Hòa",(0258) 730 9091,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/427/x.html,Khánh Hòa
428,Highlands Coffee 108 Le Hong Phong NT,"108 Lê Hồng Phong, Phường Phước Hải, Tp. Nha Trang, Khánh Hòa",(0258) 730 0020,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/428/x.html,Khánh Hòa
429,Highlands Coffee 112 Hai Thang Tu NT,"112 Hai Tháng Tư, Phường Vĩnh Phước, Tp. Nha Trang, Khánh Hòa",(0258) 730 3141,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/429/x.html,Khánh Hòa
430,Highlands Coffee Vinh Diem Trung NT,"Lô 95, A1 Vĩnh Điềm Trung, Phường Vĩnh Phước, Tp. Nha Trang, Khánh Hòa",(0258) 730 2324,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/430/x.html,Khánh Hòa
431,Highlands Coffee 153 Tran Hung Dao PT,"153 Trần Hưng Đạo, P. Phú Thủy, Tp. Phan Thiết, Tỉnh Bình Thuận",0252 730 2021,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/431/x.html,Bình Thuận
432,Highlands Coffee 10A Hung Vuong PQ,"10A Hùng Vương, Thị Trấn Dương Đông, Phú Quốc, Kiên Giang",(029) 7399 9189,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/432/x.html,Kiên Giang
433,Highlands Coffee VINWONDERS PHU QUOC,"Khu vui chơi giải trí VinWonders, Xã Gành Dầu, Huyện Phú Quốc, Tỉnh Kiên Giang",(029) 7730 2021,9:00 – 21:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/433/x.html,Kiên Giang
434,Highlands Coffee Hung Vuong Viet Tri,"1606A Hùng Vương; Gia Cẩm, Việt Trì, Phú Thọ",(0210) 7308886,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/434/x.html,Phú Thọ
435,Highlands Coffee Coopmart Tam Ky,"07 Phan Châu trinh, Phường Phước Hòa, Tam Kỳ, Quảng Nam",(0235) 730 2021,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/435/x.html,Quảng Nam
436,Highlands Coffee Coopmart Vinh Long,"26, đường 3/2, Phường 1, Vĩnh Long",0270 7303 031,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/436/x.html,Vĩnh Long
437,Highlands Coffee Tran Phu Vinh Yen,"Đường Trần Phú, Phường Liên Bảo, Tp. Vĩnh Yên, Tỉnh Vĩnh Phúc",(0211) 730 6668,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/437/x.html,Vĩnh Phúc
438,Highlands Coffee KNG Phu My,"2439 Độc Lập Khu phố, Đường Tôn Thất Tùng, TT. Phú Mỹ, Tân Thành, Bà Rịa - Vũng Tàu",(0254) 367 9968,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/438/x.html,Bà Rịa - Vũng Tàu
440,Highlands Coffee 377 Tân Kỳ Tân Quý,"377 Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, Tp. Hồ Chí Minh",(028) 7108 8377,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/440/x.html,Hồ Chí Minh
439,Highlands Coffee 150 Ha Long VT,"150 đường Hạ Long, P. 2, Tp. Vũng Tàu, Bà Rịa Vũng Tàu",(0254) 730 2021,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/439/x.html,Bà Rịa - Vũng Tàu
441,"Highlands Coffee Phú Lợi, Bình Dương","265 Phú Lợi, Phường Phú Lợi, Tp. Thủ Dầu Một, Bình Dương",0274 730 4142,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/441/x.html,Bình Dương
442,Highlands Coffee 33 LE QUY DON D3,"220 Điện Biên Phủ, P.Võ Thị Sáu, Quận 3, Tp. Hồ Chí Minh",028.7109.6633,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/442/x.html,Hồ Chí Minh
443,Highlands Coffee 16 Phan Chu Trinh,"16 Phan Chu Trinh, phường Phan Chu Trinh, quận Hoàn Kiếm, Hà Nội",(024) 5678 0023,"T2 đến T6 là 7:00-18:00, T7 là 7:00-12:00",Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/443/x.html,Hà Nội
444,Highlands Coffee Cung Thiếu Nhi Hải Dương,"Nhà Thiếu Nhi tỉnh Hải Dương, số 2 Hoàng Hoa Thám, phường Nguyễn Trãi, Tp. Hải Dương, tỉnh Hải Dương",(0220) 730 8883,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/444/x.html,Hải Dương
445,Highlands Coffee Vincom Quảng Ngãi,"26 Lê Thánh Tôn, Nghĩa Chánh Nam, Quảng Ngãi",0255 730 4142,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/445/x.html,Quảng Ngãi
447,Highlands Coffee 55 Vườn Lài,"55 Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Tp. Hồ Chí Minh",(028) 7109 7755,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/447/x.html,Hồ Chí Minh
448,Highlands Coffee 166 Nguyễn Công Trứ,"166 Nguyễn Công Trứ,, Phường Nguyễn Thái Bình, Quận 1, Tp. Hồ Chí Minh",028 7109 1166,7:00 – 18:00 * (Thứ 2 đến Thứ 7) – Chủ Nhật : Đóng Cửa,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/448/x.html,Hồ Chí Minh
451,Highlands Coffee Kiosk Green Pearl,"Tầng 1, Green Pearl, 378 Minh Khai, Quận Hoàng Mai, Hà Nội",Không có,7:00 – 18:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/451/x.html,Hà Nội
449,Highlands Coffee Viettel Hạ Long,"68 Nguyễn Văn Cừ, Hồng Hải, thành phố Hạ Long, tỉnh Quảng Ninh",(0203) 730 1688,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/449/x.html,Quảng Ninh
450,Highlands Coffee Hyundai Hillsmall Hà Nội,"Hyundai Hillsmall, 281 Khu Hà Trì, phường Hà Cầu, quận Hà Đông, Hà Nội",(024) 5678 0012,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/450/x.html,Quảng Trị
452,Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu,"199 Nam Kỳ Khởi Nghĩa, Phường 3, Tp. Vũng Tàu, Bà Rịa Vũng Tàu",(0254) 730 2526,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/452/x.html,Bà Rịa - Vũng Tàu
454,Highlands Coffee 35 Thăng Long – Tân Bình,"35 Thăng Long, Phường 4, Quận Tân Bình, Tp. Hồ Chí Minh",(028) 7100 0035,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/454/x.html,Hồ Chí Minh
455,Highlands Coffee Bến Xe Miền Tây,"395 Kinh Dương Vương, Phường An Lac, Quận Bình Tân, Tp. Hồ Chí Minh",(028) 7108 8395,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/455/x.html,Hồ Chí Minh
453,Highlands Coffee 46 Bùi Thị Xuân,"46 - 48 Bùi Thị Xuân, Phường Bến Thành, Tp. Hồ Chí Minh",(028) 7108 0046,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/453/x.html,Hồ Chí Minh
456,Highlands Coffee 255 Lũy Bán Bích,"255 Lũy Bán Bích, Phường Hiệp Tân, Quận Tân Phú, Tp. Hồ Chí Minh",(028) 7108 8255,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/456/x.html,Hồ Chí Minh
458,Highlands Coffee Vincom Chí Linh,"Vincom Chí Linh, Km4 khu dân cư Nguyễn Trãi 1 , phường Sao Đỏ, Thành Phố Chí Linh, tỉnh Hải Dương",(022) 0730 8882,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/458/x.html,Hải Dương
457,Highlands Coffee 33 Lê Văn Khương D12,"33 Lê Văn Khương, Phường Tân Thới Hiệp, Quận 12, Tp. Hồ Chí Minh",(028) 7102 0033,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/457/x.html,Hồ Chí Minh
459,Highlands Coffee - Mê Linh Plaza,"Tầng 1, Mê Linh Plaza, Cao tốc Thăng Long – Nội Bài, km8 Võ Văn Kiệt, Thị Trấn Quang Minh, Huyện Mê Linh, Thành Phố Hà Nội, Việt Nam",02456780031,7:00 – 22:30 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/459/x.html,Hà Nội
460,Highlands Coffee Sora II – Bình Dương,"Block 5, tầng trệt, Tòa nhà Sora Gardens II, Lô C17, Đại lộ Hùng Vương, phường Hòa Phú, Thành phố Thủ Dầu Một, tỉnh Bình Dương, Việt Nam",(0274) 730 2426,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/460/x.html,Bình Dương
462,Highlands Coffee Monbay Hạ Long,"A14-16,Khu đô thị mới phía đông Hòn Cặp Bè, phường Hồng Hài, TP Hạ Long, tỉnh Quảng Ninh",(0203)7301988,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/462/x.html,Quảng Ninh
461,Highlands Coffee - Nguyễn Bỉnh Khiêm,"29/1 Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Tp.HCM, Việt Nam",(028) 7108 8291,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/461/x.html,Hồ Chí Minh
463,Highlands Coffee GO&#33; Mall – Thành Phố Bà Rịa,"2A Nguyễn Đình Chiểu, Phường Phước Hiệp, Thành Phố Bà Rịa, Tỉnh Bà Rịa-Vũng Tàu",(0254) 730 2324,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/463/x.html,Bà Rịa - Vũng Tàu
464,Highlands Coffee – GO Mall Huế,"174 Bà Triệu, Phường Phú Nhuận, thành phố Huế",(0234) 7302426,8:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/464/x.html,Hồ Chí Minh
465,Highlands Coffee – 29 Nguyễn Tri Phương - Quảng Trị,"29 Nguyen Tri Phuong, Dong Ha, Quang Tri",(0233) 730 2021,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/465/x.html,Quảng Trị
466,Highlands Coffee 236 Tô Ngọc Vân,"236 Tô Ngọc Vân, Phường Linh Đông, Quận Thủ Đức, Tp. Hồ Chí Minh",(028) 7108 8236,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/466/x.html,Hồ Chí Minh
468,Highlands Coffee Lê Trọng Tấn,"49-57 Lê Trọng Tấn, phường Sơn Kỳ, quận Tân Phú, Tp.HCM, Việt Nam",(028) 7105 4949,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/468/x.html,Hồ Chí Minh
467,Highlands Coffee Trần Quốc Toản BH,"12B – 14A1 Trần Quốc Toản, Phường An Bình, Tp. Biên Hòa, Tỉnh Đồng Nai",(0251) 730 2426,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/467/x.html,Đồng Nai
469,Highlands Coffee Eco Lake View,"32 Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",(024) 5678 0059,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/469/x.html,Hà Nội
470,Highlands Coffee Vincom Rạch Giá,"L1-07-07A Phường Vĩnh Bảo, Tp. Rạch Giá, Tỉnh Kiên Giang",(0297) 730 2426,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/470/x.html,Kiên Giang
472,Highlands Coffee Nguyễn Thái Sơn,"262 Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, Tp. Hồ Chí Minh",(028) 7109 6449,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/472/x.html,Hồ Chí Minh
471,Highlands Coffee Vincom Sóc Trăng,"22 Trần Hưng Đạo, Quận 2, Tp. Sóc Trăng, tỉnh Sóc Trăng",(0299) 730 2426,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/471/x.html,Sóc Trăng
473,Highlands Coffee 891 Kha Vạn Cân,"891 Kha Vạn Cân, Phường Linh Tây, Tp. Thủ Đức",(028) 7109 2449,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/473/x.html,Hồ Chí Minh
475,Highlands Coffee Go Mall Thái Bình,"Go&#33; Mall Thái Bình, Trần Thái Tông, Phường Phú Khánh, Thành Phố Thái Bình, Thái Bình",(0227) 7308 880,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/475/x.html,Thái Bình
474,Highlands Coffee Phạm Văn Nghị,"R1-25 Phạm Văn Nghị, phường Tân Phong, Quận 7, Tp.HCM, Việt Nam",(028) 7109 5449,7:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/474/x.html,Hồ Chí Minh
476,Highlands Coffee 386 Trần Phú Từ Sơn BN,"386 Trần Phú, Phường Đông Ngàn, Thị Xã Từ Sơn, Bắc Ninh",(0222) 730 0010,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/476/x.html,Bắc Ninh
477,Highlands Coffee Phú Lộc Plaza Lạng Sơn,"Phú Lộc Plaza, Phùng Chí Kiên, Phường Hoàng Văn Thụ, Thành phố Lạng Sơn, Lạng Sơn",(020) 5730  0010,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/477/x.html,Lạng Sơn
478,Highlands Coffee 125 Trần Thành Ngọ HP,"125 Trần Thành Ngọ, Phường Trần Thành Ngọ, Quận Kiến An, Hải Phòng",(022) 5730 9990,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/478/x.html,Hải Phòng
479,Highlands Coffee D&#39;Eldorado Tây Hồ,"659A Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",(024) 5678 0040,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/479/x.html,Hà Nội
